"ID","Attending","Graduate_On","Plan_attend","Completed","Completed_On","Graduated","Graduation_Date","ID_PK","Study","Grad_Date_Change","Completed_Date_Change","Graduation_Date_Change","Degree_Recieved"
"10353","Kaimuki high school","05/19/12 00:00:00","KCC",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5891","medical  ",,"Year-Only","Year-Only",
"10354","Kaimuki high school","05/19/12 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5892",,,"Year-Only","Year-Only",
"10352","Kaimuki High School","05/19/12 00:00:00","University of Hawaii - Manoa",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5893","Business Administration",,"Year-Only","Year-Only",
"10316","Kaimuki High School","05/19/12 00:00:00","U.H Hilo",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5894","Marine Science",,"Year-Only","Year-Only",
"10355","Kaimuki High School","05/19/12 00:00:00","Remington ","Thomas Jefferson Elementary School","01/01/06 00:00:00","Lelu Middle School","01/01/09 00:00:00","5895",,,"Year-Only","Year-Only",
"10356","Kaimuki High School","05/19/12 00:00:00","California State Universtiy, East Bay",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5896","Pre-Nursing ",,"Year-Only","Year-Only",
"10286","Kaimuki High School","05/19/12 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5897",,,"Year-Only","Year-Only",
"10358","Kaimuki High School","05/16/12 00:00:00","University of Hawaii",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5898","Psycology",,"Year-Only","Year-Only",
"10364","Kaimuki High School","05/19/12 00:00:00","Remington",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5899","Business Degree",,"Year-Only","Year-Only",
"10344","Kaimuki High School","05/01/12 00:00:00","UNLV",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5900","Computer Engineer","Month-Only","Year-Only","Year-Only",
"10229","Kaimuki High School","05/15/12 00:00:00","Santa Barbara City College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5901",,,"Year-Only","Year-Only",
"10366","Kaimuki High school","05/01/11 00:00:00","Honolulu community college",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5902","Business/ Management","Month-Only","Year-Only","Year-Only",
"10365","Kaimuki High School","05/19/12 00:00:00","Kapiolani Community College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5903","Psychology",,"Year-Only","Year-Only",
"9312","Sault area Highschool","05/31/13 00:00:00","LSSU","Sault area highschool","05/31/13 00:00:00","Sault area highschool","05/31/13 00:00:00","5151","family counseling",,,,"BA"
"9319","Sault high school","05/27/13 00:00:00","Bay mills community Collage","Sault high school","05/27/13 00:00:00","Sault high School","05/27/13 00:00:00","5152","school theacher",,,,"AA"
"9322","Sault area high school","06/04/13 00:00:00","LSSU","Sault middle school","06/04/13 00:00:00","Sault high school","06/04/13 00:00:00","5153","Law enforcement",,,,"AT"
"9325","Sault Area High School","05/31/13 00:00:00","Lake Suppior State Universatiy",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5154","Communication",,"Year-Only","Year-Only",
"9326","Sault Area High School","05/31/13 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5155",,,"Year-Only","Year-Only",
"9321","Sault Area High School","05/31/13 00:00:00","Lake Superior State University",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5156",,,"Year-Only","Year-Only",
"9327","Sault Area High School","05/01/13 00:00:00","NA","NA","01/01/11 00:00:00","NA","01/01/11 00:00:00","5157","Entrepenuer, Marketing, Bussiness, and Economics",,"Year-Only","Year-Only","NA"
"9328",,"01/01/11 00:00:00",,,"01/01/11 00:00:00","Alabama A&M University","05/31/09 00:00:00","5158",,"Year-Only","Year-Only",,"MS"
"9364","New Bedford High School","01/01/12 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5161",,"Year-Only","Year-Only","Year-Only",
"9353","New Bedford High Evening Classes ","06/07/11 00:00:00","Bunker Hill College ",,"01/01/11 00:00:00","New Bedford High ","06/07/11 00:00:00","5162","Adult ",,"Year-Only",,
"9359","Newbedford High evening classes","06/07/11 00:00:00","Georgia Perimeter Community College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5163","Nursing",,"Year-Only","Year-Only",
"9357","Fairhaven high school","05/16/11 00:00:00","Universal technical institute",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5164","automotive technitian",,"Year-Only","Year-Only",
"9358","Dartmouth High School","06/01/12 00:00:00","NEIT",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5165","x-ray technology","Month-Only","Year-Only","Year-Only",
"9360","New Bedford High School","06/07/11 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5166",,,"Year-Only","Year-Only",
"9366","New Bedford High","12/25/11 00:00:00","U Mass Dartmouth ",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5167","Business Administration",,"Year-Only","Year-Only",
"9354","New Bedford Night School","06/15/11 00:00:00","Bristol Community College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5168","Business Administration",,"Year-Only","Year-Only",
"9363","New bedford high","04/26/13 00:00:00","Boston college","Orrjhs","06/16/10 00:00:00","Orrjhs","06/16/10 00:00:00","5169","macanics",,,,"BS"
"9350","New Bedford High Evening Extension Program","06/07/11 00:00:00","Florida Atlantic University",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5170","Early Childhood Education",,"Year-Only","Year-Only",
"9351","Newbedford high","03/27/11 00:00:00","Palm beach community college","Us ary","04/27/11 00:00:00","Newbedford high","03/30/11 00:00:00","5171","cooking",,,,"BA"
"9361","Dartmouth High School","05/25/11 00:00:00","BCC",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5172","Crimminal Justice",,"Year-Only","Year-Only",
"9362","Dartmouth High School","05/16/11 00:00:00","Bristol Community College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5173","Culinary Associates",,"Year-Only","Year-Only",
"9356","Dartmouth High School","05/20/11 00:00:00","ITT","Roosevelt Middle School","06/20/07 00:00:00",,"01/01/11 00:00:00","5174","Auto Repair",,,"Year-Only",
"9365","Nwe bedford hihg scool","06/08/11 00:00:00","BCC","New bedford high","01/08/11 00:00:00","New bedford high","06/08/11 00:00:00","5175","nures",,,,"AAT"
"9365","Nwe bedford hihg scool","06/08/11 00:00:00","BCC","New bedford high","01/08/11 00:00:00","New bedford high","06/08/11 00:00:00","5177","nures",,,,"AAT"
"9365","Nwe bedford hihg scool","06/08/11 00:00:00","BCC","New bedford high","01/08/11 00:00:00","New bedford high","06/08/11 00:00:00","5179","nures",,,,
"9365","Nwe bedford hihg scool","06/08/11 00:00:00","BCC","New bedford high","01/08/11 00:00:00","New bedford high","06/08/11 00:00:00","5180","nures",,,,
"9352","Dartmouth high","05/27/11 00:00:00","Clown school",,"04/28/11 00:00:00",,"01/01/11 00:00:00","5181","juggling",,,"Year-Only",
"9448","Blue Hills Regional","06/01/12 00:00:00","Bridgewater State University",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5253","Teaching","Month-Only","Year-Only","Year-Only",
"10274","Kaimuki High school","05/19/12 00:00:00","Undecided","Palolo Elementary School, Jarrett Middle School","06/03/08 00:00:00",,"01/01/11 00:00:00","5904","psycology",,,"Year-Only",
"10368","Kaimuki High School","05/19/12 00:00:00","Kapiolani Community College","Jarrett Middle School","06/07/08 00:00:00","N/A","01/01/11 00:00:00","5905","Business",,,"Year-Only","N/A"
"10370","Kaimuki High School","05/26/12 00:00:00","Kapiolani Community College ",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5906","Culinary Arts",,"Year-Only","Year-Only",
"10371","Kamuki High School","05/04/12 00:00:00","Kapiolani Community College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5907",,,"Year-Only","Year-Only",
"10372","Kaimuki HIgh School","05/19/12 00:00:00","Kaimuki Community college",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5908","marine",,"Year-Only","Year-Only",
"10369","Kaimuki High School","05/01/09 00:00:00","University of Hawaii At Manoa",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5909","Master's Degree","Month-Only","Year-Only","Year-Only",
"10261","Kaimuki High School","05/26/12 00:00:00",,,"01/01/11 00:00:00",,"01/01/11 00:00:00","5910",,,"Year-Only","Year-Only",
"10363","Kaimuki High School","05/01/11 00:00:00","UH",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5911","Electrical","Month-Only","Year-Only","Year-Only",
"10374","Kaimuki High School","05/21/12 00:00:00","University of Hawaii at Manoa","Queen Kaahumanu Elementary","01/01/11 00:00:00","Washington Middle School","01/01/11 00:00:00","5912","Medicine",,"Year-Only","Year-Only",
"10375","Kaimuki High School","05/19/11 00:00:00",,"Kaimuki Middle School","06/20/11 00:00:00",,"01/01/11 00:00:00","5913","Fire Science",,,"Year-Only",
"10383","Kaimuki High School","05/19/12 00:00:00","Suffolk Community College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5917","Psychology",,"Year-Only","Year-Only",
"10385","Kaimuki High School","05/19/12 00:00:00","UCLA",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5918","medical ",,"Year-Only","Year-Only",
"10386","Kaimuki High School","05/19/12 00:00:00","Waseda University",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5919","Science",,"Year-Only","Year-Only",
"10378","Kaimuki High School","05/19/12 00:00:00","N/A",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5920","N/A",,"Year-Only","Year-Only",
"10394","Pine city Highschool","05/27/12 00:00:00","Gustavus Adolphus",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5923","Socialogy",,"Year-Only","Year-Only",
"10398",,"01/01/11 00:00:00","Spokane Community College",,"01/01/11 00:00:00",,"01/01/11 00:00:00","5924","Diesel Field","Year-Only","Year-Only","Year-Only",
"10265","Uhr","06/15/12 00:00:00","Palm beach community college","U.s army basic training","03/16/12 00:00:00","Plam high","10/12/12 00:00:00","5925","business administration",,,,"FRGE"
"10411","Kaimuki high school","05/19/12 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","5931",,,"Year-Only","Year-Only",
"10413","Kaimuki High School","01/01/13 00:00:00","University of Nevada Las Vegas",,"01/01/12 00:00:00",,"01/01/12 00:00:00","5932","Nursing","Year-Only","Year-Only","Year-Only",
"10416","Kaimuki High School","05/19/12 00:00:00","Kapiolani Community College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","5933","Mechanical Engineering/Electrical Engineering",,"Year-Only","Year-Only",
"10426","KaimukI High School","05/01/13 00:00:00","University of Hawaii at Manoa",,"01/01/12 00:00:00",,"01/01/12 00:00:00","5936",,"Month-Only","Year-Only","Year-Only",
"10448","Carl Albert High School","07/14/15 00:00:00","Rose State College","Carl Albert Middle School.","07/14/11 00:00:00",,"01/01/12 00:00:00","5947","Business Administration",,,"Year-Only",
"10450","Carl Albert High School","05/25/15 00:00:00","Yale University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","5948","Gentics",,"Year-Only","Year-Only",
"10451","Carl Abert High School","05/25/15 00:00:00","Oklahoma State University ",,"01/01/12 00:00:00",,"01/01/12 00:00:00","5949",,,"Year-Only","Year-Only",
"10435","Carl Albert High School","01/01/15 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","5950","Gentics","Year-Only","Year-Only","Year-Only",
"10458","Carl Albert High School","01/01/12 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","5951",,"Year-Only","Year-Only","Year-Only",
"10458","Carl Albert High School","01/01/15 00:00:00","OBU",,"01/01/12 00:00:00",,"01/01/12 00:00:00","5952","Medical ","Year-Only","Year-Only","Year-Only",
"10457","Southmoore","04/22/15 00:00:00","Air force","Middleschool","05/25/10 00:00:00",,"01/01/12 00:00:00","5953","Medical",,,"Year-Only",
"10461","Carl Albert High School","01/01/15 00:00:00","Oklahoma university",,"01/01/12 00:00:00",,"01/01/12 00:00:00","5954","Medicine","Year-Only","Year-Only","Year-Only",
"11151","Family Community Christian School","05/26/16 00:00:00","Yale University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6425","Education",,"Year-Only","Year-Only",
"11166","Family Comunity Christian School","05/24/16 00:00:00","University of South Carolina",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6426","Business",,"Year-Only","Year-Only",
"11149","Family Community Christian School","05/26/16 00:00:00","Louisiana Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6427","Livestock Raising",,"Year-Only","Year-Only",
"11152","Family Community Christian School","05/26/16 00:00:00","Louisiana Technical University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6428","Medical",,"Year-Only","Year-Only",
"11158","Family Community Christian School","05/25/16 00:00:00","Louisiana Technical University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6429","Engineering",,"Year-Only","Year-Only",
"11130","Family Community Christian School","05/25/16 00:00:00","Louisiana Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6430","Education",,"Year-Only","Year-Only",
"11172","Family Community Christian School","05/25/16 00:00:00","Louisiana Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6431","Respiratory Therapist",,"Year-Only","Year-Only",
"11153","Family Community Christian School","05/26/16 00:00:00","University of Louisiana Monroe",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6432","Medical field / Ministry ",,"Year-Only","Year-Only",
"11169","Family Community Christian School","05/25/16 00:00:00","Louisiana Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6434","Medical field",,"Year-Only","Year-Only",
"11173","Family Community Christian School","05/25/16 00:00:00","Collin County College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6435","engineering/auto restoration",,"Year-Only","Year-Only",
"11168","Family Community Christian School","05/25/16 00:00:00","Louisiana State University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6436","Engineering",,"Year-Only","Year-Only",
"11176","Family Community Christrian School","05/25/16 00:00:00","Louisiaina State University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6438","Buisiness",,"Year-Only","Year-Only",
"11154","Family Community Christian School","05/25/16 00:00:00","Louisiana State University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6439","Forensic Scienist, Marine Biologist",,"Year-Only","Year-Only",
"11150","Family Community Christian School","05/25/16 00:00:00","Art Institute of Texas",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6440","Photography",,"Year-Only","Year-Only",
"11174","Famiily Community Christian School","05/25/16 00:00:00","Lousiana University of Monroe",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6441","Nurse",,"Year-Only","Year-Only",
"11160","Family Community Christian School","05/14/16 00:00:00","Stanford University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6443","PGA Teaching Professional",,"Year-Only","Year-Only",
"11172","Family Community Christian School","05/25/16 00:00:00","Louisiana Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6444","Respiratory Therapist",,"Year-Only","Year-Only",
"11159","Franklin Community Christian School","05/23/16 00:00:00","University of Louisiana Monroe",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6445","Engineering",,"Year-Only","Year-Only",
"11176","Family Community Christrian School","05/25/16 00:00:00","Louisiaina State University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6446","Buisiness",,"Year-Only","Year-Only",
"11162","Family Community Christian School","05/22/16 00:00:00","Louisiana State University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6447","Psychiatrist",,"Year-Only","Year-Only",
"11167","Family Community Christian School","05/25/16 00:00:00","University of Louisiana Monroe",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6448","Medical",,"Year-Only","Year-Only",
"11170","Family Community Christian School","05/25/16 00:00:00","Louisiana Technical University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6449","Computer Graphical Design and Animation",,"Year-Only","Year-Only",
"11175","Family Community Christian School","05/26/16 00:00:00","Art Institute of Colorodo",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6450","Computer Graphics and Animations",,"Year-Only","Year-Only",
"11177","Winnisquam Regional High School","06/01/15 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6451",,"Month-Only","Year-Only","Year-Only",
"11185","Family Community Christian School","05/24/16 00:00:00","Louisiana Tech",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6452","Sports",,"Year-Only","Year-Only",
"11183","FAmily Community Christain School","05/23/16 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6453",,,"Year-Only","Year-Only",
"11193","Family Community Christian School","05/24/16 00:00:00","Louisina Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6454","Pre-Veterinary ",,"Year-Only","Year-Only",
"11205","Family Community Christian School","05/24/16 00:00:00","Louisiana Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6455","Nursing  ",,"Year-Only","Year-Only",
"11196","Family Community Christian School","05/21/16 00:00:00","Texas State University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6456","Construction Worker",,"Year-Only","Year-Only",
"11200","Family Community Christian School","05/24/16 00:00:00","Louisiana Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6457","Education",,"Year-Only","Year-Only",
"11210","Family Community Christian School","05/25/16 00:00:00","Louisiana Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6458","Nursing",,"Year-Only","Year-Only",
"11184","Family Community Christian School","05/25/16 00:00:00","Louisiana State University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6459","Oil Industry / Sports",,"Year-Only","Year-Only",
"11188","Family Community Christrian School","05/25/16 00:00:00","Louisiana Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6460","Sports",,"Year-Only","Year-Only",
"11211","Family Community Christian School","05/24/16 00:00:00","Louisiana Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6461","Veternarian",,"Year-Only","Year-Only",
"11187","Family Community Christian School","05/24/16 00:00:00","Louisiana Tech University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6462","Plumbing",,"Year-Only","Year-Only",
